meshsize,h,Time,iter,L2 error uh,H1 error uh,L2 div uh,abs L2 error ph
4,1.7677669529663689,4.81086540222168,4,0.46472839438877966,3.5488766811867762,4.84715426906406e-12,7.204699892303961
8,0.9501799809370173,8.3772554397583,4,0.021418129224260327,0.33812895729295667,1.156563510538773e-12,0.9117997651265827
16,0.4941107814854106,17.25586485862732,4,0.0007689178176827347,0.024995773111609186,2.3326162889161426e-13,0.06827577312237172
32,0.23844424919354407,52.76255226135254,4,2.3568241385440667e-05,0.001559405342839657,3.056190921775546e-13,0.00407491956789785
64,0.11932224792836621,200.4163269996643,4,7.155390912178952e-07,9.555062001334446e-05,6.291227720619171e-13,0.00024085823137797786
