meshsize,h,Time,iter,L2 error uh,H1 error uh,L2 div uh,abs L2 error ph
4,1.7677669529663689,3.479666233062744,4,0.4849713341766236,3.678436582958885,5.30276931024693e-12,7.832251956349237
8,0.9501799809370173,4.708199739456177,4,0.021683398325179966,0.34202135994228927,1.2937858408462417e-12,0.9529111865228013
16,0.4941107814854106,10.14207673072815,4,0.0007753569908027641,0.025137598086873016,2.269608984332104e-13,0.06910003623651824
32,0.23844424919354407,30.034429788589478,4,2.3629869802850452e-05,0.0015622698555846377,2.9336929222436026e-13,0.004095688128215751
64,0.11932224792836621,113.9548807144165,4,7.167828368214059e-07,9.56906191668977e-05,6.005528339297157e-13,0.0002414740883687042
